source_image,patch_file,idx,cx,cy,score,win,patch_x0,patch_y0,patch_x1,patch_y1
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__052__cx2966_cy1817__s0.5330__win28.jpg,52,2966,1817,0.5330314949262095,28,2834,1685,3099,1950
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__053__cx3934_cy688__s0.5320__win28.jpg,53,3934,688,0.53196610625984,28,3802,556,4067,821
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__054__cx3893_cy587__s0.5320__win28.jpg,54,3893,587,0.5319585319915273,28,3761,455,4026,720
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__055__cx3853_cy239__s0.5317__win28.jpg,55,3853,239,0.5317132361701618,28,3721,107,3986,372
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__056__cx3914_cy910__s0.5316__win28.jpg,56,3914,910,0.5315549037179649,28,3782,778,4047,1043
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__057__cx3873_cy829__s0.5313__win28.jpg,57,3873,829,0.5312505533023405,28,3741,697,4006,962
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__058__cx3873_cy789__s0.5310__win28.jpg,58,3873,789,0.5309999361674999,28,3741,657,4006,922
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__059__cx3914_cy708__s0.5307__win28.jpg,59,3914,708,0.5307313108653169,28,3782,576,4047,841
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__060__cx3994_cy507__s0.5304__win28.jpg,60,3994,507,0.5304282784873354,28,3862,375,4127,640
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__061__cx3732_cy1051__s0.5302__win28.jpg,61,3732,1051,0.5301781327727768,28,3600,919,3865,1184
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__062__cx3732_cy83__s0.5301__win28.jpg,62,3732,83,0.5300701084071947,28,3600,-49,3865,216
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__063__cx3934_cy728__s0.5298__win28.jpg,63,3934,728,0.5298109007683687,28,3802,596,4067,861
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__064__cx3692_cy1031__s0.5284__win28.jpg,64,3692,1031,0.5283612416223631,28,3560,899,3825,1164
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__065__cx3934_cy164__s0.5282__win28.jpg,65,3934,164,0.5282063469455055,28,3802,32,4067,297
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__066__cx3813_cy728__s0.5275__win28.jpg,66,3813,728,0.5275072963968109,28,3681,596,3946,861
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__067__cx3793_cy144__s0.5271__win28.jpg,67,3793,144,0.5271042280500607,28,3661,12,3926,277
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__068__cx3914_cy668__s0.5271__win28.jpg,68,3914,668,0.5270940604522677,28,3782,536,4047,801
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__069__cx3833_cy829__s0.5247__win28.jpg,69,3833,829,0.5246828616214686,28,3701,697,3966,962
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__070__cx3772_cy184__s0.5243__win28.jpg,70,3772,184,0.5242622524293638,28,3640,52,3905,317
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__071__cx3994_cy587__s0.5241__win28.jpg,71,3994,587,0.5240808968349536,28,3862,455,4127,720
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__072__cx3813_cy668__s0.5236__win28.jpg,72,3813,668,0.5236207399824228,28,3681,536,3946,801
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__073__cx3954_cy18__s0.5217__win28.jpg,73,3954,18,0.5216592859508165,28,3822,-114,4087,151
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__074__cx3853_cy688__s0.5205__win28.jpg,74,3853,688,0.5204640144038465,28,3721,556,3986,821
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__075__cx3873_cy708__s0.5204__win28.jpg,75,3873,708,0.5203875720194955,28,3741,576,4006,841
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__076__cx3873_cy446__s0.5189__win28.jpg,76,3873,446,0.5189324404457998,28,3741,314,4006,579
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__077__cx3974_cy1252__s0.5181__win28.jpg,77,3974,1252,0.5181471066903937,28,3842,1120,4107,1385
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__078__cx3954_cy486__s0.5162__win28.jpg,78,3954,486,0.5161799185104471,28,3822,354,4087,619
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__079__cx3994_cy144__s0.5133__win28.jpg,79,3994,144,0.5133201971700596,28,3862,12,4127,277
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__080__cx3853_cy527__s0.5133__win28.jpg,80,3853,527,0.5132811591117653,28,3721,395,3986,660
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__081__cx3349_cy1333__s0.5115__win28.jpg,81,3349,1333,0.511462820103994,28,3217,1201,3482,1466
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__082__cx3930_cy926__s0.5110__win151.jpg,82,3930,926,0.5110380207842347,151,3798,794,4063,1059
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__083__cx3934_cy466__s0.5097__win28.jpg,83,3934,466,0.5097402540832072,28,3802,334,4067,599
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__084__cx3369_cy1353__s0.5090__win28.jpg,84,3369,1353,0.5089973493149588,28,3237,1221,3502,1486
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__085__cx3914_cy58__s0.5086__win28.jpg,85,3914,58,0.5086057655820408,28,3782,-74,4047,191
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__086__cx3712_cy1172__s0.5083__win28.jpg,86,3712,1172,0.5083145963506258,28,3580,1040,3845,1305
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__087__cx3954_cy179__s0.5075__win28.jpg,87,3954,179,0.5074875849121601,28,3822,47,4087,312
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__088__cx3893_cy466__s0.5069__win28.jpg,88,3893,466,0.5069151124625406,28,3761,334,4026,599
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__089__cx3833_cy386__s0.5069__win28.jpg,89,3833,386,0.5068704011815084,28,3701,254,3966,519
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__090__cx3914_cy446__s0.5064__win28.jpg,90,3914,446,0.5064114824225558,28,3782,314,4047,579
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__091__cx2785_cy2281__s0.5064__win28.jpg,91,2785,2281,0.5063938918155906,28,2653,2149,2918,2414
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__092__cx3954_cy547__s0.5064__win28.jpg,92,3954,547,0.5063557664629228,28,3822,415,4087,680
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__093__cx3954_cy365__s0.5056__win28.jpg,93,3954,365,0.5056266128601785,28,3822,233,4087,498
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__094__cx668_cy1131__s0.5054__win28.jpg,94,668,1131,0.5054258776380297,28,536,999,801,1264
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__095__cx3934_cy204__s0.5052__win28.jpg,95,3934,204,0.5052019626808049,28,3802,72,4067,337
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__096__cx3974_cy325__s0.5045__win28.jpg,96,3974,325,0.5045248263566117,28,3842,193,4107,458
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__097__cx2966_cy1756__s0.5044__win28.jpg,97,2966,1756,0.5044203491504428,28,2834,1624,3099,1889
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__098__cx3994_cy406__s0.5034__win28.jpg,98,3994,406,0.5034122853509705,28,3862,274,4127,539
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__099__cx3712_cy1111__s0.5030__win28.jpg,99,3712,1111,0.5030016082175769,28,3580,979,3845,1244
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__100__cx3793_cy426__s0.5023__win28.jpg,100,3793,426,0.5022933797913907,28,3661,294,3926,559
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__101__cx3651_cy1656__s0.5021__win28.jpg,101,3651,1656,0.5021423826044749,28,3519,1524,3784,1789
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__102__cx2946_cy1736__s0.5021__win28.jpg,102,2946,1736,0.5021250699782915,28,2814,1604,3079,1869
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__103__cx3329_cy1273__s0.5020__win28.jpg,103,3329,1273,0.5019980152796405,28,3197,1141,3462,1406
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__104__cx3833_cy426__s0.5014__win28.jpg,104,3833,426,0.50143520211813,28,3701,294,3966,559
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__105__cx3994_cy300__s0.5012__win28.jpg,105,3994,300,0.5012133086464456,28,3862,168,4127,433
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__106__cx3893_cy507__s0.5011__win28.jpg,106,3893,507,0.5011034594790093,28,3761,375,4026,640
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__107__cx3853_cy970__s0.5007__win28.jpg,107,3853,970,0.5006683577339869,28,3721,838,3986,1103
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__108__cx3930_cy1067__s0.5003__win151.jpg,108,3930,1067,0.5002862287207038,151,3798,935,4063,1200
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__109__cx3772_cy527__s0.5001__win28.jpg,109,3772,527,0.5001337997447403,28,3640,395,3905,660
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__110__cx3772_cy627__s0.4999__win28.jpg,110,3772,627,0.49991258124909177,28,3640,495,3905,760
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__111__cx3309_cy1252__s0.4997__win28.jpg,111,3309,1252,0.4997319610669005,28,3177,1120,3442,1385
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__112__cx3893_cy78__s0.4997__win28.jpg,112,3893,78,0.4996661978116424,28,3761,-54,4026,211
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__113__cx708_cy1192__s0.4987__win28.jpg,113,708,1192,0.49869277909434256,28,576,1060,841,1325
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__114__cx3934_cy43__s0.4982__win28.jpg,114,3934,43,0.49818057176232355,28,3802,-89,4067,176
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__115__cx3450_cy1353__s0.4972__win28.jpg,115,3450,1353,0.4971579771140445,28,3318,1221,3583,1486
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__116__cx3873_cy1011__s0.4971__win28.jpg,116,3873,1011,0.4970987470700166,28,3741,879,4006,1144
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__117__cx3490_cy1777__s0.4964__win28.jpg,117,3490,1777,0.4964216940421741,28,3358,1645,3623,1910
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__118__cx2764_cy2260__s0.4964__win28.jpg,118,2764,2260,0.4963526709939732,28,2632,2128,2897,2393
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__119__cx3994_cy1313__s0.4950__win28.jpg,119,3994,1313,0.4950257531189869,28,3862,1181,4127,1446
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__120__cx2785_cy2240__s0.4936__win28.jpg,120,2785,2240,0.49357907593957084,28,2653,2108,2918,2373
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__121__cx2926_cy1756__s0.4933__win28.jpg,121,2926,1756,0.49332709554329846,28,2794,1624,3059,1889
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__122__cx3752_cy406__s0.4933__win28.jpg,122,3752,406,0.49326415330925955,28,3620,274,3885,539
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__123__cx3994_cy244__s0.4932__win28.jpg,123,3994,244,0.4931528660015812,28,3862,112,4127,377
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__124__cx3813_cy365__s0.4928__win28.jpg,124,3813,365,0.49283162038235273,28,3681,233,3946,498
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__125__cx3873_cy325__s0.4927__win28.jpg,125,3873,325,0.4927009774878875,28,3741,193,4006,458
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__126__cx3672_cy1716__s0.4912__win28.jpg,126,3672,1716,0.4911507127767018,28,3540,1584,3805,1849
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__127__cx3672_cy930__s0.4890__win28.jpg,127,3672,930,0.4890225265187873,28,3540,798,3805,1063
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__128__cx2986_cy1797__s0.4886__win28.jpg,128,2986,1797,0.48858743936844495,28,2854,1665,3119,1930
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__129__cx3551_cy1817__s0.4881__win28.jpg,129,3551,1817,0.4880525137158538,28,3419,1685,3684,1950
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__130__cx3410_cy1373__s0.4880__win28.jpg,130,3410,1373,0.4879893946113037,28,3278,1241,3543,1506
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__131__cx3712_cy507__s0.4864__win28.jpg,131,3712,507,0.4863570832489127,28,3580,375,3845,640
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__132__cx3833_cy224__s0.4860__win28.jpg,132,3833,224,0.48602696880398627,28,3701,92,3966,357
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__133__cx3930_cy785__s0.4860__win151.jpg,133,3930,785,0.485971905114279,151,3798,653,4063,918
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__134__cx2926_cy1797__s0.4857__win28.jpg,134,2926,1797,0.48572278318731693,28,2794,1665,3059,1930
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__135__cx3369_cy1313__s0.4853__win28.jpg,135,3369,1313,0.4853096199096928,28,3237,1181,3502,1446
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__136__cx3914_cy18__s0.4852__win28.jpg,136,3914,18,0.4852240892163732,28,3782,-114,4047,151
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__137__cx3752_cy708__s0.4849__win28.jpg,137,3752,708,0.4848558691191024,28,3620,576,3885,841
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__138__cx3833_cy18__s0.4842__win28.jpg,138,3833,18,0.48420431265279623,28,3701,-114,3966,151
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__139__cx2684_cy2341__s0.4833__win28.jpg,139,2684,2341,0.4832781184843412,28,2552,2209,2817,2474
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__140__cx3349_cy1293__s0.4830__win28.jpg,140,3349,1293,0.4829659128213337,28,3217,1161,3482,1426
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__141__cx3853_cy38__s0.4828__win28.jpg,141,3853,38,0.4827894724885078,28,3721,-94,3986,171
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__142__cx3430_cy1313__s0.4819__win28.jpg,142,3430,1313,0.4819287044199081,28,3298,1181,3563,1446
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__143__cx3934_cy1152__s0.4808__win28.jpg,143,3934,1152,0.48084348073757066,28,3802,1020,4067,1285
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__144__cx3651_cy1998__s0.4806__win28.jpg,144,3651,1998,0.4805527173394708,28,3519,1866,3784,2131
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__145__cx3930_cy604__s0.4798__win151.jpg,145,3930,604,0.4798046370736744,151,3798,472,4063,737
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__146__cx3692_cy990__s0.4789__win28.jpg,146,3692,990,0.4789211496262766,28,3560,858,3825,1123
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__147__cx3430_cy1635__s0.4786__win28.jpg,147,3430,1635,0.47863749985293996,28,3298,1503,3563,1768
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__148__cx3752_cy345__s0.4781__win28.jpg,148,3752,345,0.4780585910211283,28,3620,213,3885,478
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__149__cx3591_cy1615__s0.4780__win28.jpg,149,3591,1615,0.4780291883406613,28,3459,1483,3724,1748
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__150__cx3974_cy1172__s0.4779__win28.jpg,150,3974,1172,0.47793836238238896,28,3842,1040,4107,1305
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__151__cx3369_cy1232__s0.4763__win28.jpg,151,3369,1232,0.47626756640014367,28,3237,1100,3502,1365
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__152__cx507_cy1555__s0.4759__win28.jpg,152,507,1555,0.47586770595123695,28,375,1423,640,1688
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__153__cx3849_cy704__s0.4756__win151.jpg,153,3849,704,0.47556464136741683,151,3717,572,3982,837
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__154__cx3490_cy1474__s0.4752__win28.jpg,154,3490,1474,0.4752125823294042,28,3358,1342,3623,1607
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__155__cx3772_cy365__s0.4739__win28.jpg,155,3772,365,0.4739129062241779,28,3640,233,3905,498
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__156__cx3752_cy507__s0.4739__win28.jpg,156,3752,507,0.47385301980205563,28,3620,375,3885,640
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__157__cx3510_cy1877__s0.4733__win28.jpg,157,3510,1877,0.47326548380374756,28,3378,1745,3643,2010
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__158__cx2704_cy2321__s0.4731__win28.jpg,158,2704,2321,0.4730583273191433,28,2572,2189,2837,2454
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__159__cx3934_cy118__s0.4727__win28.jpg,159,3934,118,0.47270736920026335,28,3802,-14,4067,251
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__160__cx2805_cy2260__s0.4727__win28.jpg,160,2805,2260,0.4726607100556905,28,2673,2128,2938,2393
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__161__cx3389_cy1333__s0.4726__win28.jpg,161,3389,1333,0.4726179920229497,28,3257,1201,3522,1466
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__162__cx3994_cy118__s0.4718__win28.jpg,162,3994,118,0.4718375388545865,28,3862,-14,4127,251
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__163__cx3410_cy1293__s0.4702__win28.jpg,163,3410,1293,0.47017586882147194,28,3278,1161,3543,1426
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__164__cx3389_cy1394__s0.4700__win28.jpg,164,3389,1394,0.4700499692954286,28,3257,1262,3522,1527
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__165__cx3974_cy78__s0.4692__win28.jpg,165,3974,78,0.4692214620412444,28,3842,-54,4107,211
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__166__cx3450_cy1656__s0.4681__win28.jpg,166,3450,1656,0.4680880866154798,28,3318,1524,3583,1789
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__167__cx3793_cy199__s0.4671__win28.jpg,167,3793,199,0.46710851188803537,28,3661,67,3926,332
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__168__cx2845_cy2301__s0.4669__win28.jpg,168,2845,2301,0.4668629502833625,28,2713,2169,2978,2434
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__169__cx3289_cy1212__s0.4668__win28.jpg,169,3289,1212,0.4667834636145875,28,3157,1080,3422,1345
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__170__cx1313_cy809__s0.4643__win28.jpg,170,1313,809,0.4642538713850812,28,1181,677,1446,942
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__171__cx1273_cy869__s0.4640__win28.jpg,171,1273,869,0.46397837952649135,28,1141,737,1406,1002
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__172__cx3389_cy1273__s0.4622__win28.jpg,172,3389,1273,0.4622101561179457,28,3257,1141,3522,1406
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__173__cx3631_cy2240__s0.4620__win28.jpg,173,3631,2240,0.46202854256143744,28,3499,2108,3764,2373
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__174__cx3772_cy567__s0.4617__win28.jpg,174,3772,567,0.4617287542555788,28,3640,435,3905,700
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__175__cx3930_cy462__s0.4617__win151.jpg,175,3930,462,0.46167173053907795,151,3798,330,4063,595
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__176__cx3692_cy2422__s0.4615__win28.jpg,176,3692,2422,0.46152358122196635,28,3560,2290,3825,2555
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__177__cx3631_cy466__s0.4615__win28.jpg,177,3631,466,0.46148544915047135,28,3499,334,3764,599
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__178__cx3813_cy159__s0.4614__win28.jpg,178,3813,159,0.46140618636974257,28,3681,27,3946,292
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__179__cx3752_cy98__s0.4606__win28.jpg,179,3752,98,0.4606346608993747,28,3620,-34,3885,231
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__180__cx789_cy1131__s0.4604__win28.jpg,180,789,1131,0.46038862844461736,28,657,999,922,1264
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__181__cx2764_cy2341__s0.4598__win28.jpg,181,2764,2341,0.45983333436818113,28,2632,2209,2897,2474
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__182__cx3994_cy1192__s0.4592__win28.jpg,182,3994,1192,0.4592276987262219,28,3862,1060,4127,1325
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__183__cx2764_cy2301__s0.4583__win28.jpg,183,2764,2301,0.4583134031278527,28,2632,2169,2897,2434
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__184__cx2664_cy2240__s0.4579__win28.jpg,184,2664,2240,0.4579160824241168,28,2532,2108,2797,2373
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__185__cx2785_cy2361__s0.4574__win28.jpg,185,2785,2361,0.4573757774808445,28,2653,2229,2918,2494
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__186__cx2825_cy2321__s0.4567__win28.jpg,186,2825,2321,0.45674476594301794,28,2693,2189,2958,2454
data/raw/IMG_8498.jpeg,data/interim/roi_dump_c2f/patches/IMG_8498__187__cx446_cy1535__s0.4558__win28.jpg,187,446,1535,0.4557507755704189,28,314,1403,579,1668
